k1,k2,E_Ts_x1,E_Tr_x1,E_OS_x1,E_Osc_x1,E_Ts_x2,E_Tr_x2,E_OS_x2,E_Osc_x2,E_Up,E_Ui,J,ProbabilityWeight-k1,prefix,ProbabilityWeight,ProbabilityWeight-k2,PointProbability
1.30074,0.2009,19.6588058806,1.09148914891,1.25881317515,9.33,19.8121412141,0.964696469647,1.92201139237,9.51,1.88407195892,11.1710314383,13.825196639,0.019996,669,0.00039972004,0.01999,0.1
1.30074,0.24088,19.7474947495,1.05710571057,1.192076452,9.39,19.9223922392,0.940534053405,1.82816373543,9.54,1.84584038438,9.70694374465,13.6276059709,0.019996,670,0.00039972004,0.01999,0.1
1.30074,0.28086,19.0409640964,1.05844584458,1.06746613991,9.02,19.6208820882,0.978277827783,1.63596264421,9.35,1.71084535218,8.08309207341,13.0193658063,0.019996,671,0.00039972004,0.01999,0.1
1.30074,0.32084,18.6678267827,1.22866286629,1.1032297108,8.81,19.3401340134,0.951735173517,1.69484384782,9.2,1.84485521011,7.82765378421,13.0409150994,0.019996,672,0.00039972004,0.01999,0.1
1.30074,0.36082,17.704310431,1.13681368137,1.08372981533,8.33,18.9822182218,0.953175317532,1.67749206495,9.01,1.88000126848,7.26353458509,12.6644750811,0.019996,673,0.00039972004,0.01999,0.1
1.30074,0.4008,16.0583058306,1.06334633463,1.06675042898,7.52,18.0193419342,0.977117711771,1.64109507824,8.52,1.93037690103,6.82171820074,12.0190404868,0.019996,674,0.00039972004,0.01999,0.1
1.30074,0.44078,14.3178517852,1.13265326533,0.993776250494,6.69,16.2531453145,1.05690569057,1.52861317816,7.6,1.86879249316,6.10494239832,11.0531672646,0.019996,675,0.00039972004,0.01999,0.1
1.30074,0.48076,13.2754675468,1.12935293529,0.939171176608,6.14,14.8124212421,0.964456445645,1.52601301238,6.93,1.92653325291,5.75391487243,10.4391196209,0.019996,676,0.00039972004,0.01999,0.1
1.30074,0.52074,12.1094909491,1.19395939594,0.87415164242,5.52,13.7191319132,0.952395239524,1.41230354969,6.4,1.8588973016,5.27551034124,9.75616132828,0.019996,677,0.00039972004,0.01999,0.1
1.30074,0.56072,11.6518251825,1.05220522052,0.927356631347,5.35,13.0722472247,1.05444544454,1.48011302522,6.04,2.04399914744,5.36284456885,9.70533623442,0.019996,678,0.00039972004,0.01999,0.1
1.30074,0.6007,10.5548154815,1.06624662466,0.862247918175,4.82,12.0913691369,1.01390139014,1.37622667934,5.6,1.9676280773,4.90228896017,9.04163367952,0.019996,679,0.00039972004,0.01999,0.1
1.30074,0.64068,9.93795379538,1.1099909991,0.805951390517,4.49,11.1754775478,0.88604860486,1.3357664111,5.16,1.95537484307,4.54596836651,8.57574162572,0.019996,680,0.00039972004,0.01999,0.1
1.30074,0.68066,9.23174317432,1.08924892489,0.75247340561,4.14,10.4414041404,1.02090209021,1.21331831295,4.75,1.90677877081,4.24451217191,8.14453720613,0.019996,681,0.00039972004,0.01999,0.1
1.30074,0.72064,8.70467046705,1.13889388939,0.737392113765,3.86,9.85886588659,0.930333033303,1.27384517923,4.52,2.04185502201,4.23780316187,8.01550962435,0.019996,682,0.00039972004,0.01999,0.1
1.30074,0.76062,8.14619461946,1.14547454745,0.687090300386,3.56,9.24812481248,0.954315431543,1.17138282369,4.18,1.98295468204,3.93683305072,7.6154347629,0.019996,683,0.00039972004,0.01999,0.1
1.30074,0.8006,7.88438843884,1.11889188919,0.679516733643,3.46,8.92631263126,0.873587358736,1.20088037381,4.06,2.09336802628,3.89322129161,7.55755093409,0.019996,684,0.00039972004,0.01999,0.1
1.30074,0.84058,7.59283928393,1.16803680368,0.676105982574,3.28,8.61448144814,0.871287128713,1.24774363356,3.91,2.2675240993,3.99421059787,7.62222327674,0.019996,685,0.00039972004,0.01999,0.1
1.30074,0.88056,7.05370537054,1.23752375238,0.609456660538,2.96,7.99627962796,0.934493449345,1.13670293554,3.54,2.18560785908,3.70018760379,7.22616925209,0.019996,686,0.00039972004,0.01999,0.1
1.30074,0.92054,6.72559255926,1.23512351235,0.581637733038,2.82,7.62410241024,0.959875987599,1.05599146035,3.35,2.17586592157,3.55832115384,7.0173262138,0.019996,687,0.00039972004,0.01999,0.1
1.30074,0.96052,6.46100610061,1.22580258026,0.563688375213,2.68,7.32861286129,0.919691969197,1.04297544509,3.22,2.2168653105,3.49946745137,6.89541280675,0.019996,688,0.00039972004,0.01999,0.1
1.30074,1.0005,6.21414141414,1.13467346735,0.558816563811,2.61,7.06392639264,0.945934593459,0.97599779824,3.09,2.15704241166,3.32905443689,6.66126256595,0.019996,689,0.00039972004,0.01999,0.1
1.30074,1.04048,6.04480448045,1.22512251225,0.539899113131,2.48,6.8795679568,0.916831683168,1.04403993824,3.01,2.38198218811,3.4715851139,6.8462923739,0.019996,690,0.00039972004,0.01999,0.1
1.30074,1.08046,5.68526852685,1.300410041,0.470338089321,2.28,6.43578357836,0.892829282928,0.957135388395,2.79,2.25780896068,3.1874600531,6.47871353111,0.019996,691,0.00039972004,0.01999,0.1
1.30074,1.12044,5.40774077408,1.299709971,0.452945873158,2.11,6.15057505751,0.790619061906,1.02057567649,2.68,2.48550226823,3.23944531529,6.55472823626,0.019996,692,0.00039972004,0.01999,0.1
1.30074,1.16042,5.09602960296,1.17567756776,0.433376709844,2.02,5.82066206621,1.0099409941,0.803336647497,2.44,2.14531293032,2.88316708447,5.99776275563,0.019996,693,0.00039972004,0.01999,0.1
1.30074,1.2004,5.16647664766,1.2595059506,0.439846567474,2.01,5.83708370837,0.956515651565,0.858504938908,2.44,2.38697748711,3.05914670215,6.29917366482,0.019996,694,0.00039972004,0.01999,0.1
1.30074,1.24038,4.93865386539,1.2502850285,0.416230377045,1.89,5.62670267027,0.979497949795,0.83553814231,2.32,2.39060095699,3.02054898596,6.18577643917,0.019996,695,0.00039972004,0.01999,0.1
1.30074,1.28036,4.73807380738,1.28216821682,0.382482816669,1.78,5.42680268027,0.951855185519,0.834350049458,2.27,2.47738498217,2.91841706306,6.16262313152,0.019996,696,0.00039972004,0.01999,0.1
1.30074,1.32034,4.84536453645,1.37647764776,0.371228744166,1.79,5.51411141114,0.874347434743,0.887860437433,2.32,2.73645030356,3.11872714264,6.5014193764,0.019996,697,0.00039972004,0.01999,0.1
1.30074,1.36032,4.65928592859,1.34091409141,0.375664882924,1.74,5.24870487049,0.937413741374,0.844168314814,2.15,2.72968856861,3.10705829879,6.3856242379,0.019996,698,0.00039972004,0.01999,0.1
1.30074,1.4003,4.46240624062,1.44532453245,0.333252123609,1.59,5.04354435444,0.819341934193,0.881554465144,2.11,2.99220997836,3.11117478368,6.54772342976,0.019996,699,0.00039972004,0.01999,0.1
1.30074,1.44028,4.28070807081,1.35789578958,0.319008148308,1.56,4.74791479148,1.02894289429,0.755930935617,1.91,2.55047042474,2.71237036983,5.9587027767,0.019996,700,0.00039972004,0.01999,0.1
1.30074,1.48026,4.16655665567,1.30509050905,0.338981698252,1.51,4.699509951,0.951755175518,0.728232447772,1.86,2.73737743287,2.88725420093,6.07763237489,0.019996,701,0.00039972004,0.01999,0.1
1.30074,1.52024,4.18077807781,1.37881788179,0.311138180384,1.46,4.61732173217,0.925192519252,0.812275111066,1.81,3.0117307166,3.0203570575,6.37378163576,0.019996,702,0.00039972004,0.01999,0.1
1.30074,1.56022,3.88454845485,1.3504550455,0.300148621044,1.27,4.46528652865,0.953375337534,0.777563085088,1.69,2.97647771242,2.97175644622,6.20868404898,0.019996,703,0.00039972004,0.01999,0.1
1.30074,1.6002,3.67886788679,1.32827282728,0.272288042877,1.19,4.24144414441,0.953395339534,0.685399415296,1.6,2.8096578663,2.74887001322,5.88320057863,0.019996,704,0.00039972004,0.01999,0.1
1.30074,1.64018,3.65406540654,1.41594159416,0.253904745741,1.15,4.20282028203,1.01352135214,0.705800438001,1.57,3.01487401172,2.82810639841,6.12803983654,0.019996,705,0.00039972004,0.01999,0.1
1.30074,1.68016,3.65050505051,1.41278127813,0.252765861814,1.12,4.19227922792,1.01666166617,0.65245135874,1.51,3.04660039289,2.90054937236,6.14363849802,0.019996,706,0.00039972004,0.01999,0.1
1.30074,1.72014,3.56575657566,1.44454445445,0.235232290058,1.11,4.04926492649,0.903210321032,0.592828275533,1.51,2.88643172339,2.66115523805,5.86669007572,0.019996,707,0.00039972004,0.01999,0.1
1.30074,1.76012,3.42900290029,1.38427842784,0.227055765561,1.07,3.93247324732,1.02740274027,0.53735068376,1.41,2.7323728674,2.51898389386,5.64233105211,0.019996,708,0.00039972004,0.01999,0.1
1.30074,1.8001,3.53435343534,1.54879487949,0.207860966455,1.03,4.05094509451,0.926312631263,0.649961125498,1.5,3.20396898387,2.79737525004,6.23487295937,0.019996,709,0.00039972004,0.01999,0.1
1.30074,1.84008,3.50843084308,1.48610861086,0.210995840923,1.04,3.95135513551,0.839243924392,0.662047516508,1.47,3.4640547276,2.90612077964,6.43307927547,0.019996,710,0.00039972004,0.01999,0.1
1.30074,1.88006,3.41366136614,1.6200820082,0.163366421913,0.95,3.88162816282,0.968096809681,0.62057749779,1.42,3.28556056305,2.68473029546,6.25411144325,0.019996,711,0.00039972004,0.01999,0.1
1.30074,1.92004,3.2803680368,1.51551155116,0.168604157867,0.92,3.76663666367,0.992219221922,0.54288953644,1.35,3.12393723957,2.64174022782,5.98591126833,0.019996,712,0.00039972004,0.01999,0.1
1.30074,1.96002,3.2401640164,1.63108310831,0.174754220298,0.88,3.63452345235,0.850425042504,0.599032860365,1.31,3.36364043415,2.67115731812,6.19477135194,0.019996,713,0.00039972004,0.01999,0.1
1.30074,2.0,3.25140514051,1.51815181518,0.16000182732,0.93,3.61360136014,1.07240724072,0.513957116101,1.27,3.05516916545,2.56395361581,5.88580601755,0.019996,714,0.00019986002,0.009995,0.1
1.40072,0.001,19.999379938,0.951175117512,1.54913731768,9.89,20.0,1.19291929193,2.40000145242,9.89,2.17089827111,27.5079399494,16.1450895442,0.019996,715,0.00020985802,0.010495,0.1
1.40072,0.04098,19.8604860486,0.999819981998,1.394928749,9.8,19.998919892,1.03112311231,2.15714288815,9.85,1.9961087735,21.2441049139,15.1689378553,0.019996,716,0.00039972004,0.01999,0.1
1.40072,0.08096,19.996239624,1.02346234623,1.2960954587,9.81,19.997939794,0.941654165417,2.02025539275,9.9,1.91125740796,17.2780622378,14.6381799116,0.019996,717,0.00039972004,0.01999,0.1
1.40072,0.12094,19.9799579958,0.98397839784,1.38445978591,9.84,19.996419642,1.04066406641,2.14245504683,9.86,2.0832644377,16.2033887734,14.7708729876,0.019996,718,0.00039972004,0.01999,0.1
1.40072,0.16092,19.9646564656,1.01184118412,1.25788779131,9.83,19.9935993599,0.95797579758,1.96062245775,9.85,1.95952958997,13.2269067875,14.2489508105,0.019996,719,0.00039972004,0.01999,0.1
1.40072,0.2009,19.7179317932,1.0203820382,1.25514943896,9.68,19.8462046205,1.00138013801,1.94955272805,9.72,2.02191225297,11.9201988723,14.0941633824,0.019996,720,0.00039972004,0.01999,0.1
1.40072,0.24088,19.4682268227,0.973657365737,1.18462214154,9.51,19.7305930593,0.966096609661,1.84477039205,9.63,1.95807607975,10.2719918495,13.7012797253,0.019996,721,0.00039972004,0.01999,0.1
1.40072,0.28086,19.1859385939,1.08470847085,1.07011196613,9.25,19.6893289329,1.02480248025,1.68573000078,9.59,1.85607835359,8.71573181422,13.3440666184,0.019996,722,0.00039972004,0.01999,0.1
1.40072,0.32084,18.5324532453,1.00792079208,1.062973127,8.92,19.4787078708,1.06814681468,1.67331354045,9.41,1.89809524803,8.00766212379,13.0871878861,0.019996,723,0.00039972004,0.01999,0.1
1.40072,0.36082,18.0923492349,1.1904390439,1.15661481365,8.72,19.2243024302,0.951735173517,1.83626845762,9.28,2.15227421773,8.24605942413,13.2871047681,0.019996,724,0.00039972004,0.01999,0.1
1.40072,0.4008,15.6172417242,1.00862086209,0.991367761009,7.49,17.5493949395,0.943154315432,1.58014776846,8.48,1.93094154555,6.78271715874,11.7644727408,0.019996,725,0.00039972004,0.01999,0.1
1.40072,0.44078,14.2614861486,1.07874787479,0.948201881365,6.77,16.2215221522,0.985778577858,1.54513829818,7.79,1.95072696238,6.3220283041,11.1110419821,0.019996,726,0.00039972004,0.01999,0.1
1.40072,0.48076,13.0917491749,1.12327232723,0.918153668047,6.16,15.0291629163,1.04416441644,1.49560567439,7.21,1.94888256621,5.8784446715,10.5152897402,0.019996,727,0.00039972004,0.01999,0.1
1.40072,0.52074,12.1457945795,1.02112211221,0.923753606137,5.73,13.9184518452,0.976117611761,1.50733227637,6.67,2.05757807651,5.69204431759,10.0669959923,0.019996,728,0.00039972004,0.01999,0.1
1.40072,0.56072,11.0206820682,1.0097409741,0.858898966685,5.18,12.5300530053,1.12191219122,1.33881526787,5.89,1.90760906811,5.04558681138,9.23383283923,0.019996,729,0.00039972004,0.01999,0.1
1.40072,0.6007,10.4636863686,1.13565356536,0.82325663464,4.85,11.9699769977,0.99099909991,1.35552288948,5.64,2.01454452539,4.97455111609,9.05923448997,0.019996,730,0.00039972004,0.01999,0.1
1.40072,0.64068,9.65374537454,1.01222122212,0.827186957223,4.5,11.097189719,1.12793279328,1.23832323316,5.15,1.94388479483,4.61162043814,8.52730376905,0.019996,731,0.00039972004,0.01999,0.1
1.40072,0.68066,9.20770077008,1.1295529553,0.755451552141,4.2,10.5603560356,0.901110111011,1.32190869551,4.97,2.10202656804,4.57444980745,8.41469527599,0.019996,732,0.00039972004,0.01999,0.1
1.40072,0.72064,8.90137013701,1.05402540254,0.795481111637,4.07,10.103230323,0.966456645665,1.31679164077,4.69,2.17815578775,4.57405318402,8.31188955618,0.019996,733,0.00039972004,0.01999,0.1
1.40072,0.76062,7.97667766777,1.22590259026,0.651773384038,3.55,9.09672967297,0.979477947795,1.15808448818,4.23,2.02746701966,3.95384861526,7.62358620187,0.019996,734,0.00039972004,0.01999,0.1
1.40072,0.8006,7.89242924292,1.12149214921,0.682798466682,3.56,8.92493249325,1.05750575058,1.15922294132,4.08,2.11080922085,3.97914654613,7.64672651565,0.019996,735,0.00039972004,0.01999,0.1
1.40072,0.84058,7.23352335234,1.21520152015,0.615713420195,3.18,8.30303030303,0.846524652465,1.1520714969,3.85,2.13990595276,3.77058988889,7.2942331903,0.019996,736,0.00039972004,0.01999,0.1
1.40072,0.88056,7.09316931693,1.17141714171,0.629344625503,3.1,8.09882988299,1.0396039604,1.05771495486,3.63,2.14397431202,3.80083716422,7.23892210525,0.019996,737,0.00039972004,0.01999,0.1
1.40072,0.92054,6.66182618262,1.11583158316,0.607358700292,2.9,7.64792479248,0.915351535154,1.06451631049,3.47,2.18195747426,3.61243606221,6.99018106763,0.019996,738,0.00039972004,0.01999,0.1
1.40072,0.96052,6.42360236024,1.15423542354,0.603839570892,2.74,7.30947094709,0.939273927393,1.08181507416,3.25,2.31349222366,3.75258774605,7.01538500208,0.019996,739,0.00039972004,0.01999,0.1
1.40072,1.0005,6.13799379938,1.18087808781,0.537178763543,2.62,7.0097209721,0.982658265827,0.986832415537,3.13,2.23679339622,3.41151317104,6.75197693924,0.019996,740,0.00039972004,0.01999,0.1
1.40072,1.04048,5.84238423842,1.1799979998,0.485328917384,2.47,6.68386838684,0.991539153915,0.917279397805,2.95,2.19533517748,3.24911226609,6.51691780277,0.019996,741,0.00039972004,0.01999,0.1
1.40072,1.08046,5.63768376838,1.2403440344,0.484467699741,2.35,6.44816481648,0.936793679368,0.948837859707,2.85,2.32367411559,3.24143839062,6.54902663274,0.019996,742,0.00039972004,0.01999,0.1
1.40072,1.12044,5.30607060706,1.2297829783,0.450228164127,2.16,6.05360536054,0.871807180718,0.945540790354,2.67,2.30134524981,3.11596296806,6.3058874933,0.019996,743,0.00039972004,0.01999,0.1
1.40072,1.16042,5.07318731873,1.18165816582,0.449821426965,2.04,5.84870487049,0.966776677668,0.834861833379,2.5,2.1791485257,2.97748758085,6.04782225378,0.019996,744,0.00039972004,0.01999,0.1
1.40072,1.2004,5.07612761276,1.17209720972,0.46710066708,2.06,5.78449844984,0.959635963596,0.892323497617,2.46,2.49071325693,3.21976134073,6.38294067683,0.019996,745,0.00039972004,0.01999,0.1
1.40072,1.24038,4.96797679768,1.22522252225,0.452048442272,1.99,5.68076807681,0.986538653865,0.890623069641,2.42,2.57610133701,3.22073348781,6.44007603327,0.019996,746,0.00039972004,0.01999,0.1
1.40072,1.28036,4.78213821382,1.20644064406,0.418794126788,1.87,5.48620862086,0.928432843284,0.852003618631,2.31,2.61916433074,3.15050984739,6.33874707609,0.019996,747,0.00039972004,0.01999,0.1
1.40072,1.32034,4.59399939994,1.21720172017,0.385217008847,1.78,5.24100410041,1.00662066207,0.78963073333,2.18,2.41758995349,2.91188293036,6.01538039417,0.019996,748,0.00039972004,0.01999,0.1
1.40072,1.36032,4.40934093409,1.09428942894,0.373926749075,1.74,5.08868886889,1.10677067707,0.645213500514,2.06,2.1478119869,2.71467969898,5.5996653741,0.019996,749,0.00039972004,0.01999,0.1
1.40072,1.4003,4.52895289529,1.27142714271,0.356762866605,1.75,5.10233023302,1.05498549855,0.735783876315,2.08,2.55683514758,2.96047585881,6.12236230989,0.019996,750,0.00039972004,0.01999,0.1
1.40072,1.44028,4.30723072307,1.16399639964,0.371482129868,1.67,4.86736673667,0.952695269527,0.755803722562,1.99,2.67391340036,2.94047045809,6.07180375249,0.019996,751,0.00039972004,0.01999,0.1
1.40072,1.48026,4.12101210121,1.26830683068,0.314013421945,1.53,4.69358935894,0.979297929793,0.751858516979,1.93,2.76115779,2.85991515143,6.09189301489,0.019996,752,0.00039972004,0.01999,0.1
1.40072,1.52024,4.10635063506,1.20864086409,0.330467828404,1.54,4.60068006801,1.04222422242,0.684499747949,1.81,2.79805026265,2.94744635838,6.09592360305,0.019996,753,0.00039972004,0.01999,0.1
1.40072,1.56022,3.74395439544,1.33751375138,0.279547838875,1.3,4.30361036104,0.90401040104,0.656273512166,1.71,2.69335143715,2.72141761022,5.78767466624,0.019996,754,0.00039972004,0.01999,0.1
1.40072,1.6002,3.63190319032,1.34239423942,0.277243517795,1.21,4.24772477248,1.06532653265,0.608965352416,1.59,2.64301870677,2.67001843925,5.72545656689,0.019996,755,0.00039972004,0.01999,0.1
1.40072,1.64018,3.61580158016,1.3499149915,0.265742925185,1.19,4.17557755776,0.88898889889,0.687377800473,1.63,2.99397036937,2.79797190864,6.03354794295,0.019996,756,0.00039972004,0.01999,0.1
1.40072,1.68016,3.51709170917,1.31349134913,0.250091725932,1.14,4.03194319432,1.01110111011,0.639873549682,1.48,2.77313300659,2.68635121952,5.75046904276,0.019996,757,0.00039972004,0.01999,0.1
1.40072,1.72014,3.50831083108,1.42386238624,0.220140621301,1.06,4.11543154315,1.04310431043,0.656636537974,1.51,2.99248903669,2.76548836389,6.03299517766,0.019996,758,0.00039972004,0.01999,0.1
1.40072,1.76012,3.38769876988,1.42882288229,0.212327527328,1.02,3.92185218522,0.950795079508,0.637122105285,1.46,3.15719897846,2.75768535031,6.09121533069,0.019996,759,0.00039972004,0.01999,0.1
1.40072,1.8001,3.56879687969,1.4895689569,0.220860847298,1.09,4.11439143914,0.950155015502,0.68000379783,1.55,3.35486156151,2.90852300048,6.42388593382,0.019996,760,0.00039972004,0.01999,0.1
1.40072,1.84008,3.36329632963,1.45284528453,0.213747629294,1.0,3.91775177518,1.000080008,0.645551223092,1.5,3.20595192903,2.74856763533,6.1617924831,0.019996,761,0.00039972004,0.01999,0.1
1.40072,1.88006,3.32157215722,1.42640264026,0.196534348904,0.98,3.84690469047,0.898489848985,0.610142212071,1.43,3.26382936283,2.72224687951,6.13176733903,0.019996,762,0.00039972004,0.01999,0.1
1.40072,1.92004,3.3602360236,1.46160616062,0.184050177838,1.01,3.84264426443,0.99095909591,0.615558258418,1.42,3.36920782078,2.76093512129,6.29022432868,0.019996,763,0.00039972004,0.01999,0.1
1.40072,1.96002,3.29550955096,1.59431943194,0.162758215564,0.91,3.75081508151,1.01690169017,0.657515608323,1.36,3.68611837794,2.89348072389,6.63482225811,0.019996,764,0.00039972004,0.01999,0.1
1.40072,2.0,3.100110011,1.46620662066,0.168035287437,0.9,3.53439343934,1.04212421242,0.513729101561,1.23,3.07133704703,2.53845382429,5.82248064832,0.019996,765,0.00019986002,0.009995,0.1
1.5007,0.001,19.99769977,0.919571957196,1.39702436259,10.09,19.995279528,1.15773577358,2.20925809575,10.05,2.09765343269,26.5811395448,15.8976005408,0.019996,766,0.00020985802,0.010495,0.1
1.5007,0.04098,19.9934393439,0.926772677268,1.39939791769,10.02,19.997519752,1.0195219522,2.20817172217,10.04,2.14248679699,22.8133336899,15.5157461947,0.019996,767,0.00039972004,0.01999,0.1
1.5007,0.08096,19.8596659666,1.02318231823,1.3959647628,9.95,19.9724172417,1.00786078608,2.21538449253,10.05,2.20012800079,19.866221806,15.2714800434,0.019996,768,0.00039972004,0.01999,0.1
1.5007,0.12094,19.9942994299,0.975877587759,1.39803666815,10.0,19.9917991799,0.892429242924,2.22046878627,10.01,2.25859899948,17.5099480267,15.0734396005,0.019996,769,0.00039972004,0.01999,0.1
1.5007,0.16092,19.9636563656,1.09254925493,1.29278222395,9.97,19.995579558,0.980458045805,2.07064613782,10.01,2.16742189109,14.6255303275,14.6906047095,0.019996,770,0.00039972004,0.01999,0.1
1.5007,0.2009,19.9385738574,1.04406440644,1.23625322545,9.91,19.9784978498,1.02372237224,1.96319194213,9.99,2.10445727998,12.4633644169,14.3541008453,0.019996,771,0.00039972004,0.01999,0.1
1.5007,0.24088,19.7171117112,1.01576157616,1.16397080824,9.82,19.8926892689,0.967156715672,1.86054604603,9.91,2.06362800252,10.8622583086,14.0066083146,0.019996,772,0.00039972004,0.01999,0.1
1.5007,0.28086,19.5408940894,1.11699169917,1.14863876594,9.7,19.7609360936,0.982258225823,1.85993985056,9.8,2.13246630673,9.99428771006,13.9441557435,0.019996,773,0.00039972004,0.01999,0.1
1.5007,0.32084,18.8200820082,1.07406740674,1.15457824828,9.35,19.6431243124,0.888588858886,1.86417282408,9.78,2.19026141391,9.26052811638,13.6894004745,0.019996,774,0.00039972004,0.01999,0.1
1.5007,0.36082,17.4603660366,1.09546954695,1.0322116955,8.52,18.9223122312,0.984118411841,1.67907439366,9.32,2.05884200588,7.95570477366,12.8742733377,0.019996,775,0.00039972004,0.01999,0.1
1.5007,0.4008,15.9119911991,0.899749974997,1.05629280134,7.83,18.1131313131,0.877187718772,1.66779638621,8.96,2.09950202701,7.42153004102,12.2115528566,0.019996,776,0.00039972004,0.01999,0.1
1.5007,0.44078,14.7775177518,1.0200620062,1.01981627289,7.2,16.7755775578,1.01276127613,1.64272094968,8.21,2.15807875291,7.03938325813,11.7012628224,0.019996,777,0.00039972004,0.01999,0.1
1.5007,0.48076,13.097989799,1.05718571857,0.945641421044,6.32,14.9874187419,0.84096409641,1.58154497357,7.37,2.12839685553,6.35258259053,10.6983269495,0.019996,778,0.00039972004,0.01999,0.1
1.5007,0.52074,11.9243124312,0.988258825883,0.892907079351,5.75,13.7810581058,0.945794579458,1.44955139406,6.71,2.04189536691,5.71743045925,9.94347314551,0.019996,779,0.00039972004,0.01999,0.1
1.5007,0.56072,10.8469046905,1.0396839684,0.800295229016,5.18,12.5208520852,1.1302130213,1.29811864463,6.07,1.88717119833,5.00438976373,9.1744486102,0.019996,780,0.00039972004,0.01999,0.1
1.5007,0.6007,10.4584658466,1.07762776278,0.833306878148,4.96,11.9712371237,0.879627962796,1.44171025352,5.8,2.18046249959,5.27806083374,9.24307434282,0.019996,781,0.00039972004,0.01999,0.1
1.5007,0.64068,9.75731573157,1.08746874687,0.802327342275,4.59,11.1800980098,0.899129912991,1.39116555984,5.38,2.19168745143,5.02964364111,8.85963041956,0.019996,782,0.00039972004,0.01999,0.1
1.5007,0.68066,9.23448344834,1.03542354235,0.776578352865,4.35,10.5345934593,1.00106010601,1.28548333216,5.0,2.13368995794,4.70117501703,8.47119691445,0.019996,783,0.00039972004,0.01999,0.1
1.5007,0.72064,8.48356835684,0.985218521852,0.722297429437,3.98,9.78645864586,0.960116011601,1.20646040498,4.64,2.05647631328,4.32215290101,7.93640823009,0.019996,784,0.00039972004,0.01999,0.1
1.5007,0.76062,7.81852185219,1.16849684968,0.642881969526,3.58,8.97417741774,0.851545154515,1.14574922937,4.27,2.01558159035,3.9407344384,7.49254617648,0.019996,785,0.00039972004,0.01999,0.1
1.5007,0.8006,7.63260326033,1.15405540554,0.662035534529,3.45,8.67412741274,0.864366436644,1.23583294414,4.08,2.30106708918,4.27400734385,7.7163191278,0.019996,786,0.00039972004,0.01999,0.1
1.5007,0.84058,7.45712571257,1.17271727173,0.663037736056,3.37,8.55419541954,0.854645464546,1.20943234317,4.04,2.31745856991,4.13335436549,7.64696333145,0.019996,787,0.00039972004,0.01999,0.1
1.5007,0.88056,7.11519151915,1.0597859786,0.647477191766,3.25,8.19137913791,0.976317631763,1.10783195772,3.82,2.23265158996,3.92799589433,7.34813995548,0.019996,788,0.00039972004,0.01999,0.1
1.5007,0.92054,6.66198619862,1.11061106111,0.63844638195,2.97,7.70717071707,0.958835883588,1.14366786604,3.57,2.36792110161,3.92159652354,7.27233327041,0.019996,789,0.00039972004,0.01999,0.1
1.5007,0.96052,6.35701570157,1.19473947395,0.577828922558,2.79,7.34297429743,0.887808780878,1.05090184779,3.39,2.27413752846,3.65407728374,6.95629331622,0.019996,790,0.00039972004,0.01999,0.1
1.5007,1.0005,6.16233623362,1.11823182318,0.555548612329,2.7,7.06608660866,0.909430943094,1.04961594705,3.23,2.30990952829,3.5436914864,6.84329582014,0.019996,791,0.00039972004,0.01999,0.1
1.5007,1.04048,5.94171417142,1.14539453945,0.550311051077,2.58,6.80076007601,0.921132113211,1.0602776566,3.1,2.47834308745,3.62231175107,6.91748158344,0.019996,792,0.00039972004,0.01999,0.1
1.5007,1.08046,5.59315931593,1.03936393639,0.52316495393,2.44,6.46220622062,0.99697969797,0.942423814369,2.88,2.39297166498,3.43046095087,6.60150004014,0.019996,793,0.00039972004,0.01999,0.1
1.5007,1.12044,5.50745074507,1.21444144414,0.479447901292,2.32,6.32487248725,0.786518651865,1.03189907533,2.9,2.52950051073,3.38088547229,6.68041560879,0.019996,794,0.00039972004,0.01999,0.1
1.5007,1.16042,5.16495649565,1.15769576958,0.466285727895,2.14,5.95601560156,0.994939493949,0.920277121663,2.62,2.45018466404,3.25616362703,6.43033509257,0.019996,795,0.00039972004,0.01999,0.1
1.5007,1.2004,5.14587458746,1.15433543354,0.484327555022,2.12,5.89870987099,0.871167116712,0.992713891929,2.6,2.72791964018,3.48732914481,6.69307424792,0.019996,796,0.00039972004,0.01999,0.1
1.5007,1.24038,5.06792679268,1.37843784378,0.415317218199,1.97,5.80816081608,0.745194519452,1.08643288597,2.61,3.03992577512,3.52965189,7.00373115863,0.019996,797,0.00039972004,0.01999,0.1
1.5007,1.28036,4.59611961196,1.15445544554,0.397860010761,1.85,5.29886988699,0.891189118912,0.823465405449,2.29,2.48261737351,2.9889790245,6.06618758975,0.019996,798,0.00039972004,0.01999,0.1
1.5007,1.32034,4.81328132813,1.32853285329,0.416545122886,1.9,5.52887288729,0.952455245525,0.913483189602,2.39,2.82181188463,3.33039147029,6.64611831914,0.019996,799,0.00039972004,0.01999,0.1
1.5007,1.36032,4.49288928893,1.25312531253,0.370763000598,1.74,5.20708070807,0.886548654865,0.820637637451,2.25,2.67004593227,3.04002081625,6.23203990553,0.019996,800,0.00039972004,0.01999,0.1
1.5007,1.4003,4.43092309231,1.28434843484,0.360968100254,1.74,5.10205020502,0.904250425043,0.816039233097,2.2,2.75342727991,3.0394610478,6.29082975387,0.019996,801,0.00039972004,0.01999,0.1
