trajID,iteration,accepted,k1,k2,E_Ts_x1,E_Tr_x1,E_OS_x1,E_Osc_x1,E_Ts_x2,E_Tr_x2,E_OS_x2,E_Osc_x2,E_Up,E_Ui,J,solutionDeviation,rejectReason,modelRuns,radiusFromBest,radiusFromLast,solutionValue,acquisition
0,0,first,0.147630096448,0.490493416714,13.3436743674,1.40414041404,0.942340456571,4.27,13.602260226,1.35313531353,1.01727055432,4.36,0.808701006281,2.45100021681,8.51582876241,0.000426377292509,None,1,,,6.37784035281,
0,0,accepted,1.23543587915,1.71965623985,3.65808580858,1.52413241324,0.220624088877,1.06,4.21720172017,0.81896189619,0.75135281331,1.6,3.28430333919,2.89838428639,6.37784032022,0.000426377292509,,2,,,6.37784035281,
0,0,rejected,4.7058967477,0.31515376482,17.8127412741,0.679307930793,0.948988565168,13.41,19.5762976298,0.639303930393,2.28711416625,14.75,5.13438128194,21.3175671412,18.1586625929,0.000426377292509,Not Recommended,3,,,6.37784035281,
0,0,rejected,2.97120205103,1.46337816479,3.88608860886,0.957195719572,0.391841988088,1.97,4.98297829783,0.764916491649,1.04953422953,2.8,3.93712770885,4.04079420246,7.4163250455,0.000426377292509,Not Recommended,4,,,6.37784035281,
0,0,rejected,3.18922495241,1.14358945041,5.10857085709,0.896509650965,0.531975282724,2.92,6.48940894089,0.664346434643,1.35002165247,3.96,4.03187567564,5.16604613932,8.38809161407,0.000426377292509,Not Recommended,5,,,6.37784035281,
0,1,rejected,0.147630096448,0.490493416714,13.3436743674,1.40414041404,0.942340456571,4.27,13.602260226,1.35313531353,1.01727055432,4.36,0.808701006281,2.45100021681,8.51582876241,0.000392029787261,Not Recommended,6,0.651953348239,0.690424201501,6.37784034673,2.41492931659e-05
0,2,rejected,5.0,2.0,2.80270027003,0.769496949695,0.316842030718,1.72,3.60250025003,0.635783578358,1.03250775795,2.36,5.59945516113,4.26667502576,8.42677321142,0.000365116865084,Not Recommended,7,0.76584977428,1.22941948841,6.37784035182,0.000244602295281
0,3,rejected,1.71738613508,0.0,19.79809981,0.936813681368,1.52162473867,10.39,19.799559956,1.01328132813,2.50833099838,10.36,2.6132476948,33.2634157259,17.1127956708,0.000426277187782,Not Recommended,8,0.865214099389,1.19625338095,6.37784035472,5.69127377823e-05
0,4,accepted,0.0,1.32700913843,5.19675967597,2.42412241224,0.235744299371,0.94,4.85772577258,1.20512051205,0.477496664758,1.12,2.16401120743,2.71506133973,5.99293385203,0.000424726368928,,9,0,0.747137817841,5.99293377497,0.000564352013614
0,5,rejected,0.0,2.0,4.64472447245,3.85228522852,0.0829080088634,0.24,4.36825682568,1.6703470347,0.258627312492,0.62,3.04201233636,3.10413986249,7.1474376798,0.000411175476311,Not Recommended,10,0.336495430785,0.336495430785,5.99293374384,0.000270690433882
0,6,rejected,5.0,1.33381700016,4.3098709871,0.688668866887,0.510521830529,3.02,5.6499249925,0.753055305531,1.37626900087,4.02,5.48002446253,6.0979992207,9.57559447405,0.000392041361355,Not Recommended,11,1.00000579336,1.05401610392,5.99293370145,9.94777017189e-09
0,7,rejected,1.18322469592,1.00239374232,6.30525052505,1.21250125013,0.55663612451,2.57,7.09788978898,1.01336133613,0.962806530751,3.0,2.0762316007,3.25752826583,6.63288888779,0.000384220025688,Not Recommended,12,0.286957516174,0.781134618892,5.99293359518,6.4428492122e-20
0,8,rejected,2.66583361261,2.0,2.8596459646,1.08168816882,0.251404546796,1.16,3.51497149715,0.799659965997,0.781144237914,1.65,4.09729411014,3.23168623755,6.79679331351,0.000375388477678,Not Recommended,13,0.63047278208,0.580284179805,5.99293383007,9.98990839328e-30
0,9,rejected,0.0,0.0,19.99559956,1.61096109611,1.85966713964,6.43,19.999739974,1.76283628363,1.85964242985,6.33,0.0,0.0,11.0350328873,0.000364948204156,Not Recommended,14,0.663504569215,1.13325493778,5.99293387043,8.11398186066e-45
0,10,rejected,3.92232610975,2.0,2.89664966497,0.931073107311,0.270580170013,1.54,3.69292929293,0.674307430743,0.928419935743,2.21,4.73614988342,3.6629512932,7.54369921524,0.000355261370366,Not Recommended,15,0.85358939742,1.27097823917,5.99293387272,2.35353279096e-25
0,11,rejected,1.07349899768,2.0,3.18143814381,1.71785178518,0.152448081106,0.76,3.40292029203,0.949054905491,0.511447541256,1.06,3.28063774126,2.5709843003,6.04955066094,0.000352205887207,Not Recommended,16,0.399155582273,0.569765422414,5.99293399941,1.80437553093e-38
0,12,accepted,0.0,0.972550491194,6.61076107611,1.76537653765,0.490284597727,1.63,6.60600060006,1.34785478548,0.566711532848,1.71,1.54207672082,2.45986969273,5.99033190927,0.000348857271002,,17,0,0.556784632696,5.99033185296,1.45717642751e-11
0,13,accepted,0.585652864784,1.23713725724,5.14905490549,1.68566856686,0.354672811665,1.5,5.37339733973,1.06456645665,0.729782295039,1.73,2.13576335496,2.63734008676,5.94030813565,0.000345317277007,,18,0,0.176694964027,5.94030741321,2.30738023711e-21
0,14,rejected,1.75489655646,1.30535451395,4.53863386339,1.08588858886,0.406403841615,1.94,5.31919191919,0.923532353235,0.810004622244,2.4,2.64151346842,3.19287169984,6.24012104542,0.000340371595774,Not Recommended,19,0.236323149414,0.236323149414,5.94030781619,6.56606152189e-29
0,15,rejected,4.48924962591,1.68786473838,3.35895589559,0.760456045605,0.398648006862,2.08,4.49200920092,0.730633063306,1.0694119833,2.94,4.92463400632,4.58336103528,8.20336167581,0.000331824402888,Not Recommended,20,0.812595546692,0.579349623531,5.94030782638,3.93857234485e-32
