trajID,iteration,accepted,k1,k2,E_Ts_x1,E_Tr_x1,E_OS_x1,E_Osc_x1,E_Ts_x2,E_Tr_x2,E_OS_x2,E_Osc_x2,E_Up,E_Ui,J,solutionDeviation,rejectReason,modelRuns,radiusFromBest,radiusFromLast,solutionValue,acquisition
0,0,first,1.13799760564,0.689018619407,9.0303230323,1.12585258526,0.75295425863,3.87,10.2205820582,1.02532253225,1.18034646255,4.5,1.77675241303,3.88021211994,7.85918434977,0.0141709730008,None,1,,,5.76546431745,
0,0,accepted,0.633958527966,1.14512241752,5.50087008701,1.47398739874,0.39769663788,1.76,5.87812781278,1.12741274127,0.676142345391,2.01,1.81426500317,2.49779385743,5.7654370947,0.0141709730008,,2,,,5.76546431745,
0,0,rejected,2.16740430034,0.31535876857,19.0580258026,0.938693869387,1.15096146363,10.61,19.6279827983,1.01378137814,2.07663720138,10.96,3.02161295273,12.8911035468,15.1648805456,0.0141709730008,Not Recommended,3,,,5.76546431745,
0,0,rejected,3.97041056002,1.25461989419,4.55205520552,0.773717371737,0.505954439377,2.87,5.87750775078,0.6799879988,1.34956653385,3.86,4.55672704511,5.35185060926,8.64396570514,0.0141709730008,Not Recommended,4,,,5.76546431745,
0,0,rejected,4.01487926487,1.67990372835,3.37505750575,0.811241124112,0.403362388009,1.93,4.52527252725,0.682708270827,1.17899369167,2.88,5.05935703144,4.57478365915,8.36047355552,0.0141709730008,Not Recommended,5,,,5.76546431745,
0,1,rejected,1.13799760564,0.689018619407,9.0303230323,1.12585258526,0.75295425863,3.87,10.2205820582,1.02532253225,1.18034646255,4.5,1.77675241303,3.88021211994,7.85918434977,0.0131164441329,Not Recommended,6,0.249338894549,0.759289963077,5.76545896225,8.10797796036e-05
0,2,rejected,1.63636511398,1.52299051669,4.05152515252,1.22306230623,0.327496491959,1.61,4.64420442044,0.95799579958,0.750963816918,1.99,2.88293599552,3.01073787076,6.19671321993,0.0128814639784,Not Recommended,7,0.275479279877,0.428733120135,5.76544576187,0.000619747913951
0,3,rejected,0.0,1.93177414763,4.56489648965,4.04792479248,0.0774668276088,0.24,4.31501150115,1.38769876988,0.313366072181,0.7,2.96287847324,3.04214403464,7.02496491291,0.0122588920749,Not Recommended,8,0.413257029864,0.385854435872,5.76544436123,0.00350568885558
0,4,rejected,2.20356506846,2.0,2.85122512251,1.22212221222,0.197602925664,0.99,3.45584558456,0.870607060706,0.685961453132,1.48,3.62162607412,2.85502187782,6.27700992232,0.0119227385028,Not Recommended,9,0.530330564778,0.44203127963,5.7654396526,0.0028048313909
0,5,rejected,0.0,0.642032785783,10.5427342734,1.73081308131,0.712211870939,2.97,10.2272827283,1.499669967,0.805125580848,2.91,1.05755415282,2.49604036169,7.36963132736,0.011356585691,Not Recommended,10,0.281692972927,0.809473099714,5.76544237485,0.00582949427139
0,6,rejected,5.0,0.0,19.999259926,0.633323332333,1.17460062548,15.6,20.0,0.665766576658,2.87718994807,15.49,5.87304194239,74.6592464354,25.1763346457,0.0245371408758,Not Recommended,11,1.04418344327,1.05026259788,5.76549350248,0.00535473095533
0,7,rejected,5.0,2.0,2.84208420842,0.806340634063,0.320588765365,1.74,3.56197619762,0.630583058306,1.12145869311,2.35,5.6933992381,4.36702507467,8.56501564014,0.0235280180346,Not Recommended,12,0.972212243124,1.0,5.76546867353,2.09278932391e-07
0,8,rejected,0.0,0.0,19.999579958,1.54615461546,1.89997585296,6.39,19.998859886,1.44578457846,1.89997508068,6.38,0.0,0.0,10.9292964592,0.0226670201048,Not Recommended,13,0.586431986151,1.41421356237,5.76554838345,1.13263208446e-07
0,9,rejected,5.0,1.33015404436,4.2303630363,0.678567856786,0.511188376435,2.96,5.61290129013,0.662706270627,1.41128761531,4.07,5.36242490448,5.97250728436,9.39680810271,0.0218439528697,Not Recommended,14,0.878095610486,1.20096937739,5.7655607234,4.12241314056e-10
0,10,rejected,1.04769469334,2.0,3.33453345335,1.83652365237,0.125979869985,0.82,3.47734773477,1.03262326233,0.573696594657,1.11,3.32453641938,2.67785438209,6.23446105473,0.0214369993289,Not Recommended,15,0.43537457992,0.858488258832,5.76558545733,3.93249785173e-11
0,11,rejected,0.0,1.43858437291,4.77069706971,2.42102210221,0.210827497036,0.83,4.41588158816,1.41754175418,0.414993937054,0.83,2.34293499839,2.81982245005,6.02590192664,0.0210687596065,Not Recommended,16,0.193922965177,0.350290512866,5.76532897342,4.42736435901e-12
0,12,rejected,2.22136266635,1.10426003424,5.29592959296,1.0297029703,0.509091841838,2.61,6.25350535054,0.684208420842,1.17322245232,3.3,3.03858116702,4.09276590831,7.20424250175,0.0205445890391,Not Recommended,17,0.318137563852,0.474680181462,5.76532013081,4.02802968022e-13
0,13,rejected,3.44170431254,2.0,2.92463246325,0.923112311231,0.277399942209,1.47,3.66762676268,0.80896089609,0.863284898655,1.98,4.50315901946,3.52030958751,7.30155538477,0.0200470809795,Not Recommended,18,0.705720465829,0.510055752737,5.76527435296,1.13625950483e-18
0,14,rejected,0.67412184328,1.61178876815,4.00372037204,1.71847184718,0.215177050457,1.0,4.39181918192,1.11231123112,0.523537626489,1.36,2.5780079991,2.53903209278,5.82083060938,0.0197631769752,Not Recommended,19,0.233471399487,0.586564147472,5.76523970086,2.94363094489e-16
0,15,rejected,2.72675627117,1.5893670802,3.63414341434,0.966296629663,0.353026983318,1.75,4.44344434443,0.787298729873,0.89596531338,2.32,3.50192036424,3.47632420556,6.67492712031,0.0193737257252,Not Recommended,20,0.473846415877,0.410679932314,5.76537248349,6.65942100219e-17
